interaction_id,customer_id,channel,interaction_type,sentiment_score,interaction_date
00000000-0000-0000-0000-00000098a96f,00000000-0000-0000-0000-000000000f44,web,marketing,0.6903,2023-01-01
00000000-0000-0000-0000-00000098a970,00000000-0000-0000-0000-00000000132c,email,sales,0.8654,2022-12-17
00000000-0000-0000-0000-00000098a971,00000000-0000-0000-0000-000000000119,web,support,0.2532,2022-07-14
00000000-0000-0000-0000-00000098a972,00000000-0000-0000-0000-000000000d48,phone,sales,0.2759,2022-11-11
00000000-0000-0000-0000-00000098a973,00000000-0000-0000-0000-0000000001e2,email,marketing,0.5439,2022-02-08
00000000-0000-0000-0000-00000098a974,00000000-0000-0000-0000-000000000430,web,sales,0.5034,2022-03-10
00000000-0000-0000-0000-00000098a975,00000000-0000-0000-0000-000000000148,chat,marketing,0.2242,2023-10-05
00000000-0000-0000-0000-00000098a976,00000000-0000-0000-0000-000000000e32,chat,marketing,0.1674,2022-04-16
00000000-0000-0000-0000-00000098a977,00000000-0000-0000-0000-000000000989,web,support,0.2032,2023-06-15
00000000-0000-0000-0000-00000098a978,00000000-0000-0000-0000-000000000c32,web,sales,0.8483,2022-03-10
00000000-0000-0000-0000-00000098a979,00000000-0000-0000-0000-0000000009cc,web,support,0.273,2022-09-27
00000000-0000-0000-0000-00000098a97a,00000000-0000-0000-0000-000000000df8,chat,support,0.6523,2022-06-24
00000000-0000-0000-0000-00000098a97b,00000000-0000-0000-0000-0000000012d8,phone,sales,0.0964,2022-06-12
00000000-0000-0000-0000-00000098a97c,00000000-0000-0000-0000-000000000227,email,marketing,0.9695,2023-04-21
00000000-0000-0000-0000-00000098a97d,00000000-0000-0000-0000-00000000008f,web,support,0.6364,2022-04-27
00000000-0000-0000-0000-00000098a97e,00000000-0000-0000-0000-000000000896,web,support,0.448,2022-08-08
00000000-0000-0000-0000-00000098a97f,00000000-0000-0000-0000-000000000dcf,web,support,0.6393,2023-07-11
00000000-0000-0000-0000-00000098a980,00000000-0000-0000-0000-000000000ebc,email,sales,0.3896,2023-11-13
00000000-0000-0000-0000-00000098a981,00000000-0000-0000-0000-000000001147,phone,support,0.9248,2023-05-25
00000000-0000-0000-0000-00000098a982,00000000-0000-0000-0000-00000000058f,phone,support,0.0039,2023-10-12
00000000-0000-0000-0000-00000098a983,00000000-0000-0000-0000-0000000003ac,web,marketing,0.3714,2023-07-19
00000000-0000-0000-0000-00000098a984,00000000-0000-0000-0000-000000001388,email,marketing,0.996,2023-03-29
00000000-0000-0000-0000-00000098a985,00000000-0000-0000-0000-0000000007ab,phone,support,0.2485,2023-11-17
00000000-0000-0000-0000-00000098a986,00000000-0000-0000-0000-000000000417,web,support,0.8806,2023-04-26
00000000-0000-0000-0000-00000098a987,00000000-0000-0000-0000-000000000865,email,support,0.8002,2022-04-22
00000000-0000-0000-0000-00000098a988,00000000-0000-0000-0000-0000000008aa,phone,sales,0.1934,2022-05-11
00000000-0000-0000-0000-00000098a989,00000000-0000-0000-0000-000000000b23,chat,marketing,0.5571,2022-05-09
00000000-0000-0000-0000-00000098a98a,00000000-0000-0000-0000-000000000eee,chat,marketing,0.8226,2022-04-14
00000000-0000-0000-0000-00000098a98b,00000000-0000-0000-0000-00000000101b,web,marketing,0.1406,2022-01-04
00000000-0000-0000-0000-00000098a98c,00000000-0000-0000-0000-000000000009,chat,support,0.3283,2022-07-18
00000000-0000-0000-0000-00000098a98d,00000000-0000-0000-0000-0000000008aa,email,support,0.6302,2022-09-23
00000000-0000-0000-0000-00000098a98e,00000000-0000-0000-0000-000000000ded,web,sales,0.8074,2022-08-06
00000000-0000-0000-0000-00000098a98f,00000000-0000-0000-0000-000000000050,phone,marketing,0.9924,2022-09-19
00000000-0000-0000-0000-00000098a990,00000000-0000-0000-0000-000000000069,phone,marketing,0.0695,2022-07-03
00000000-0000-0000-0000-00000098a991,00000000-0000-0000-0000-000000000da4,web,support,0.5977,2022-12-09
00000000-0000-0000-0000-00000098a992,00000000-0000-0000-0000-000000000496,email,marketing,0.7063,2023-08-18
00000000-0000-0000-0000-00000098a993,00000000-0000-0000-0000-000000000a94,phone,marketing,0.7743,2022-02-02
00000000-0000-0000-0000-00000098a994,00000000-0000-0000-0000-000000000b11,web,marketing,0.3989,2023-01-31
00000000-0000-0000-0000-00000098a995,00000000-0000-0000-0000-0000000008e9,phone,sales,0.3781,2022-02-11
00000000-0000-0000-0000-00000098a996,00000000-0000-0000-0000-0000000008df,web,sales,0.7162,2022-09-04
00000000-0000-0000-0000-00000098a997,00000000-0000-0000-0000-0000000009d3,email,sales,0.8109,2022-03-22
00000000-0000-0000-0000-00000098a998,00000000-0000-0000-0000-00000000118c,phone,marketing,0.4046,2023-10-16
00000000-0000-0000-0000-00000098a999,00000000-0000-0000-0000-0000000005d5,web,support,0.5962,2022-03-22
00000000-0000-0000-0000-00000098a99a,00000000-0000-0000-0000-000000000437,phone,support,0.5534,2022-12-07
00000000-0000-0000-0000-00000098a99b,00000000-0000-0000-0000-0000000012f3,web,marketing,0.6586,2022-06-18
00000000-0000-0000-0000-00000098a99c,00000000-0000-0000-0000-0000000006dc,email,marketing,0.508,2023-01-03
00000000-0000-0000-0000-00000098a99d,00000000-0000-0000-0000-000000000fbf,email,marketing,0.41,2022-08-29
00000000-0000-0000-0000-00000098a99e,00000000-0000-0000-0000-000000000223,email,marketing,0.4299,2023-03-22
00000000-0000-0000-0000-00000098a99f,00000000-0000-0000-0000-0000000009f1,phone,sales,0.3088,2023-12-25
00000000-0000-0000-0000-00000098a9a0,00000000-0000-0000-0000-000000000eca,web,sales,0.554,2023-06-29
00000000-0000-0000-0000-00000098a9a1,00000000-0000-0000-0000-000000000b65,email,support,0.6151,2022-02-24
00000000-0000-0000-0000-00000098a9a2,00000000-0000-0000-0000-000000000b73,email,sales,0.0892,2022-05-10
00000000-0000-0000-0000-00000098a9a3,00000000-0000-0000-0000-000000000044,chat,sales,0.8493,2023-05-07
00000000-0000-0000-0000-00000098a9a4,00000000-0000-0000-0000-000000000a10,email,support,0.9027,2023-09-11
00000000-0000-0000-0000-00000098a9a5,00000000-0000-0000-0000-000000000ce0,email,sales,0.6221,2023-03-24
00000000-0000-0000-0000-00000098a9a6,00000000-0000-0000-0000-000000001371,phone,support,0.4379,2023-01-07
00000000-0000-0000-0000-00000098a9a7,00000000-0000-0000-0000-00000000023c,phone,marketing,0.3472,2022-11-24
00000000-0000-0000-0000-00000098a9a8,00000000-0000-0000-0000-000000001085,web,sales,0.1815,2022-10-20
00000000-0000-0000-0000-00000098a9a9,00000000-0000-0000-0000-0000000004c5,web,marketing,0.6837,2023-12-26
00000000-0000-0000-0000-00000098a9aa,00000000-0000-0000-0000-0000000009f8,web,marketing,0.8618,2023-09-03
00000000-0000-0000-0000-00000098a9ab,00000000-0000-0000-0000-000000001292,web,sales,0.9731,2022-12-09
00000000-0000-0000-0000-00000098a9ac,00000000-0000-0000-0000-00000000031e,chat,support,0.1722,2023-01-02
00000000-0000-0000-0000-00000098a9ad,00000000-0000-0000-0000-000000000153,phone,marketing,0.6168,2022-01-13
00000000-0000-0000-0000-00000098a9ae,00000000-0000-0000-0000-000000000646,web,marketing,0.4915,2023-03-31
00000000-0000-0000-0000-00000098a9af,00000000-0000-0000-0000-00000000118b,web,support,0.0718,2023-06-19
00000000-0000-0000-0000-00000098a9b0,00000000-0000-0000-0000-00000000075e,chat,marketing,0.001,2023-01-01
00000000-0000-0000-0000-00000098a9b1,00000000-0000-0000-0000-0000000003a7,web,sales,0.1858,2023-02-18
00000000-0000-0000-0000-00000098a9b2,00000000-0000-0000-0000-000000000343,email,marketing,0.9265,2022-10-01
00000000-0000-0000-0000-00000098a9b3,00000000-0000-0000-0000-000000001049,chat,support,0.8139,2023-06-09
00000000-0000-0000-0000-00000098a9b4,00000000-0000-0000-0000-000000000007,email,marketing,0.4019,2022-06-01
00000000-0000-0000-0000-00000098a9b5,00000000-0000-0000-0000-00000000073c,email,sales,0.876,2022-11-05
00000000-0000-0000-0000-00000098a9b6,00000000-0000-0000-0000-000000000c04,phone,support,0.4194,2022-02-11
00000000-0000-0000-0000-00000098a9b7,00000000-0000-0000-0000-00000000118b,web,sales,0.7915,2023-04-20
00000000-0000-0000-0000-00000098a9b8,00000000-0000-0000-0000-000000000216,phone,support,0.271,2022-03-27
00000000-0000-0000-0000-00000098a9b9,00000000-0000-0000-0000-000000000120,web,support,0.8071,2022-04-22
00000000-0000-0000-0000-00000098a9ba,00000000-0000-0000-0000-0000000004b4,phone,sales,0.3318,2022-03-22
00000000-0000-0000-0000-00000098a9bb,00000000-0000-0000-0000-000000000b5c,phone,sales,0.6942,2022-11-11
00000000-0000-0000-0000-00000098a9bc,00000000-0000-0000-0000-000000000164,email,sales,0.3809,2022-06-16
00000000-0000-0000-0000-00000098a9bd,00000000-0000-0000-0000-000000000ab3,web,support,0.6006,2022-01-25
00000000-0000-0000-0000-00000098a9be,00000000-0000-0000-0000-000000000881,chat,support,0.6158,2023-03-10
00000000-0000-0000-0000-00000098a9bf,00000000-0000-0000-0000-000000000929,web,sales,0.2015,2023-06-24
00000000-0000-0000-0000-00000098a9c0,00000000-0000-0000-0000-000000000bbe,email,sales,0.978,2023-03-29
00000000-0000-0000-0000-00000098a9c1,00000000-0000-0000-0000-000000000ac5,chat,support,0.8592,2023-05-03
00000000-0000-0000-0000-00000098a9c2,00000000-0000-0000-0000-000000000647,phone,sales,0.7817,2023-04-03
00000000-0000-0000-0000-00000098a9c3,00000000-0000-0000-0000-000000000822,web,sales,0.0428,2022-01-29
00000000-0000-0000-0000-00000098a9c4,00000000-0000-0000-0000-00000000057e,web,sales,0.6329,2023-10-20
00000000-0000-0000-0000-00000098a9c5,00000000-0000-0000-0000-000000000d6c,chat,marketing,0.2491,2022-04-11
00000000-0000-0000-0000-00000098a9c6,00000000-0000-0000-0000-0000000011db,chat,sales,0.8328,2022-05-20
00000000-0000-0000-0000-00000098a9c7,00000000-0000-0000-0000-000000000ce9,email,marketing,0.6733,2023-04-28
00000000-0000-0000-0000-00000098a9c8,00000000-0000-0000-0000-000000000d69,web,sales,0.334,2022-02-01
00000000-0000-0000-0000-00000098a9c9,00000000-0000-0000-0000-0000000010a6,web,marketing,0.7134,2023-09-13
00000000-0000-0000-0000-00000098a9ca,00000000-0000-0000-0000-000000000f98,web,sales,0.4684,2022-10-16
00000000-0000-0000-0000-00000098a9cb,00000000-0000-0000-0000-000000000b1f,web,sales,0.3719,2023-08-07
00000000-0000-0000-0000-00000098a9cc,00000000-0000-0000-0000-00000000021a,web,support,0.0286,2023-04-14
00000000-0000-0000-0000-00000098a9cd,00000000-0000-0000-0000-000000000afd,web,marketing,0.9776,2023-04-07
00000000-0000-0000-0000-00000098a9ce,00000000-0000-0000-0000-000000001045,web,support,0.6679,2023-01-06
00000000-0000-0000-0000-00000098a9cf,00000000-0000-0000-0000-0000000004cb,chat,support,0.2632,2023-08-11
00000000-0000-0000-0000-00000098a9d0,00000000-0000-0000-0000-000000000233,email,sales,0.8403,2022-04-08
00000000-0000-0000-0000-00000098a9d1,00000000-0000-0000-0000-0000000004e6,web,sales,0.7481,2023-08-12
00000000-0000-0000-0000-00000098a9d2,00000000-0000-0000-0000-000000000f31,chat,sales,0.5106,2022-03-16
00000000-0000-0000-0000-00000098a9d3,00000000-0000-0000-0000-00000000080b,phone,sales,0.1492,2022-10-29
00000000-0000-0000-0000-00000098a9d4,00000000-0000-0000-0000-00000000048d,email,support,0.5075,2022-09-26
00000000-0000-0000-0000-00000098a9d5,00000000-0000-0000-0000-000000000cc4,phone,support,0.2473,2023-01-21
00000000-0000-0000-0000-00000098a9d6,00000000-0000-0000-0000-0000000006e7,web,support,0.7417,2023-04-07
00000000-0000-0000-0000-00000098a9d7,00000000-0000-0000-0000-000000000917,email,sales,0.0669,2023-01-24
00000000-0000-0000-0000-00000098a9d8,00000000-0000-0000-0000-0000000003df,email,sales,0.5996,2023-01-03
00000000-0000-0000-0000-00000098a9d9,00000000-0000-0000-0000-000000001003,chat,marketing,0.5836,2022-02-03
00000000-0000-0000-0000-00000098a9da,00000000-0000-0000-0000-000000000b0a,email,marketing,0.933,2023-07-28
00000000-0000-0000-0000-00000098a9db,00000000-0000-0000-0000-00000000016c,phone,sales,0.7002,2023-08-12
00000000-0000-0000-0000-00000098a9dc,00000000-0000-0000-0000-000000000230,web,marketing,0.5958,2023-02-03
00000000-0000-0000-0000-00000098a9dd,00000000-0000-0000-0000-000000000bc6,web,marketing,0.5916,2022-03-17
00000000-0000-0000-0000-00000098a9de,00000000-0000-0000-0000-000000001352,phone,support,0.6291,2022-10-15
00000000-0000-0000-0000-00000098a9df,00000000-0000-0000-0000-000000000105,email,sales,0.9782,2023-05-11
00000000-0000-0000-0000-00000098a9e0,00000000-0000-0000-0000-000000000b2e,web,sales,0.0272,2023-04-27
00000000-0000-0000-0000-00000098a9e1,00000000-0000-0000-0000-000000000a8c,chat,marketing,0.9028,2023-04-14
00000000-0000-0000-0000-00000098a9e2,00000000-0000-0000-0000-000000000613,phone,sales,0.0,2023-12-08
00000000-0000-0000-0000-00000098a9e3,00000000-0000-0000-0000-000000001360,chat,sales,0.757,2022-07-31
00000000-0000-0000-0000-00000098a9e4,00000000-0000-0000-0000-00000000102a,chat,support,0.8556,2022-11-20
00000000-0000-0000-0000-00000098a9e5,00000000-0000-0000-0000-0000000004bc,web,sales,0.2457,2022-05-04
00000000-0000-0000-0000-00000098a9e6,00000000-0000-0000-0000-000000000a5a,chat,sales,0.6473,2023-09-30
00000000-0000-0000-0000-00000098a9e7,00000000-0000-0000-0000-00000000095b,web,marketing,0.1575,2023-11-08
00000000-0000-0000-0000-00000098a9e8,00000000-0000-0000-0000-000000001266,chat,marketing,0.2509,2023-11-02
00000000-0000-0000-0000-00000098a9e9,00000000-0000-0000-0000-000000000f6e,phone,sales,0.8975,2022-11-20
00000000-0000-0000-0000-00000098a9ea,00000000-0000-0000-0000-00000000131b,phone,marketing,0.7929,2023-05-19
00000000-0000-0000-0000-00000098a9eb,00000000-0000-0000-0000-00000000120d,chat,support,0.6668,2023-03-23
00000000-0000-0000-0000-00000098a9ec,00000000-0000-0000-0000-000000000907,web,sales,0.3679,2022-09-16
00000000-0000-0000-0000-00000098a9ed,00000000-0000-0000-0000-000000000b33,email,sales,0.825,2022-02-12
00000000-0000-0000-0000-00000098a9ee,00000000-0000-0000-0000-000000000080,email,sales,0.3017,2022-03-23
00000000-0000-0000-0000-00000098a9ef,00000000-0000-0000-0000-000000000dab,web,marketing,0.9398,2023-11-15
00000000-0000-0000-0000-00000098a9f0,00000000-0000-0000-0000-000000000b05,web,support,0.2132,2023-12-27
00000000-0000-0000-0000-00000098a9f1,00000000-0000-0000-0000-00000000004a,phone,support,0.6862,2022-05-22
00000000-0000-0000-0000-00000098a9f2,00000000-0000-0000-0000-00000000027b,web,sales,0.1633,2023-07-25
00000000-0000-0000-0000-00000098a9f3,00000000-0000-0000-0000-000000000521,chat,support,0.6767,2023-03-31
00000000-0000-0000-0000-00000098a9f4,00000000-0000-0000-0000-000000001034,phone,sales,0.8523,2022-11-28
00000000-0000-0000-0000-00000098a9f5,00000000-0000-0000-0000-000000000168,phone,marketing,0.4685,2023-09-25
00000000-0000-0000-0000-00000098a9f6,00000000-0000-0000-0000-0000000012c8,chat,sales,0.9181,2022-02-03
00000000-0000-0000-0000-00000098a9f7,00000000-0000-0000-0000-0000000006fc,chat,support,0.4665,2023-04-04
00000000-0000-0000-0000-00000098a9f8,00000000-0000-0000-0000-0000000009f5,chat,support,0.6769,2022-12-24
00000000-0000-0000-0000-00000098a9f9,00000000-0000-0000-0000-000000000806,chat,sales,0.5452,2023-12-23
00000000-0000-0000-0000-00000098a9fa,00000000-0000-0000-0000-000000001344,chat,sales,0.9508,2022-08-24
00000000-0000-0000-0000-00000098a9fb,00000000-0000-0000-0000-000000000423,chat,support,0.9677,2023-08-23
00000000-0000-0000-0000-00000098a9fc,00000000-0000-0000-0000-0000000012fb,web,support,0.1228,2022-05-03
00000000-0000-0000-0000-00000098a9fd,00000000-0000-0000-0000-000000000172,web,sales,0.8922,2022-04-22
00000000-0000-0000-0000-00000098a9fe,00000000-0000-0000-0000-00000000115e,phone,marketing,0.5871,2023-07-01
00000000-0000-0000-0000-00000098a9ff,00000000-0000-0000-0000-00000000064f,phone,marketing,0.6997,2023-10-12
00000000-0000-0000-0000-00000098aa00,00000000-0000-0000-0000-0000000005e3,phone,marketing,0.3103,2022-01-13
00000000-0000-0000-0000-00000098aa01,00000000-0000-0000-0000-000000000032,email,sales,0.9028,2023-08-15
00000000-0000-0000-0000-00000098aa02,00000000-0000-0000-0000-000000001301,email,marketing,0.8944,2022-07-09
00000000-0000-0000-0000-00000098aa03,00000000-0000-0000-0000-0000000002c4,chat,support,0.4471,2023-11-05
00000000-0000-0000-0000-00000098aa04,00000000-0000-0000-0000-000000000eca,chat,support,0.2436,2023-11-12
00000000-0000-0000-0000-00000098aa05,00000000-0000-0000-0000-0000000001db,phone,sales,0.6957,2023-07-05
00000000-0000-0000-0000-00000098aa06,00000000-0000-0000-0000-0000000004dd,email,sales,0.9235,2023-12-01
00000000-0000-0000-0000-00000098aa07,00000000-0000-0000-0000-000000000fe6,phone,sales,0.9139,2022-05-02
00000000-0000-0000-0000-00000098aa08,00000000-0000-0000-0000-00000000012e,phone,sales,0.7631,2023-07-16
00000000-0000-0000-0000-00000098aa09,00000000-0000-0000-0000-000000001288,email,sales,0.7898,2023-03-21
00000000-0000-0000-0000-00000098aa0a,00000000-0000-0000-0000-000000001189,chat,sales,0.0208,2022-03-12
00000000-0000-0000-0000-00000098aa0b,00000000-0000-0000-0000-0000000003a3,web,marketing,0.081,2023-03-14
00000000-0000-0000-0000-00000098aa0c,00000000-0000-0000-0000-000000000a3d,email,sales,0.0999,2022-09-06
00000000-0000-0000-0000-00000098aa0d,00000000-0000-0000-0000-000000001358,web,marketing,0.9525,2022-03-12
00000000-0000-0000-0000-00000098aa0e,00000000-0000-0000-0000-000000000f35,email,support,0.3041,2022-03-01
00000000-0000-0000-0000-00000098aa0f,00000000-0000-0000-0000-000000001042,chat,marketing,0.8825,2022-11-11
00000000-0000-0000-0000-00000098aa10,00000000-0000-0000-0000-00000000056a,chat,support,0.3033,2022-05-10
00000000-0000-0000-0000-00000098aa11,00000000-0000-0000-0000-000000000449,chat,support,0.6882,2022-02-15
00000000-0000-0000-0000-00000098aa12,00000000-0000-0000-0000-000000000675,email,marketing,0.6697,2023-10-14
00000000-0000-0000-0000-00000098aa13,00000000-0000-0000-0000-0000000009e8,phone,marketing,0.6771,2023-12-10
00000000-0000-0000-0000-00000098aa14,00000000-0000-0000-0000-000000000702,web,marketing,0.9212,2023-09-26
00000000-0000-0000-0000-00000098aa15,00000000-0000-0000-0000-000000000ff0,web,marketing,0.1179,2023-06-07
00000000-0000-0000-0000-00000098aa16,00000000-0000-0000-0000-000000000c59,phone,marketing,0.1916,2023-09-25
00000000-0000-0000-0000-00000098aa17,00000000-0000-0000-0000-000000000861,chat,marketing,0.3714,2022-12-28
00000000-0000-0000-0000-00000098aa18,00000000-0000-0000-0000-00000000074e,email,sales,0.5706,2023-08-31
00000000-0000-0000-0000-00000098aa19,00000000-0000-0000-0000-00000000009b,phone,sales,0.3252,2022-02-04
00000000-0000-0000-0000-00000098aa1a,00000000-0000-0000-0000-000000000253,email,support,0.5043,2022-11-17
00000000-0000-0000-0000-00000098aa1b,00000000-0000-0000-0000-0000000011a0,email,marketing,0.8097,2022-06-30
00000000-0000-0000-0000-00000098aa1c,00000000-0000-0000-0000-000000000d32,web,sales,0.293,2022-06-22
00000000-0000-0000-0000-00000098aa1d,00000000-0000-0000-0000-0000000000fd,phone,sales,0.0986,2023-12-04
00000000-0000-0000-0000-00000098aa1e,00000000-0000-0000-0000-000000000c99,web,support,0.216,2023-11-23
00000000-0000-0000-0000-00000098aa1f,00000000-0000-0000-0000-00000000080b,email,sales,0.46,2023-12-27
00000000-0000-0000-0000-00000098aa20,00000000-0000-0000-0000-00000000044e,chat,sales,0.9261,2022-03-10
00000000-0000-0000-0000-00000098aa21,00000000-0000-0000-0000-0000000003e8,web,marketing,0.3712,2022-11-17
00000000-0000-0000-0000-00000098aa22,00000000-0000-0000-0000-000000001075,chat,support,0.3892,2022-02-20
00000000-0000-0000-0000-00000098aa23,00000000-0000-0000-0000-000000000be8,web,support,0.2826,2022-05-12
00000000-0000-0000-0000-00000098aa24,00000000-0000-0000-0000-000000001039,email,sales,0.5973,2023-05-13
00000000-0000-0000-0000-00000098aa25,00000000-0000-0000-0000-0000000004e6,chat,marketing,0.0909,2022-12-14
00000000-0000-0000-0000-00000098aa26,00000000-0000-0000-0000-0000000003e4,web,marketing,0.2878,2022-08-03
00000000-0000-0000-0000-00000098aa27,00000000-0000-0000-0000-000000000f33,web,marketing,0.5385,2022-11-01
00000000-0000-0000-0000-00000098aa28,00000000-0000-0000-0000-0000000005bb,phone,support,0.3038,2023-01-28
00000000-0000-0000-0000-00000098aa29,00000000-0000-0000-0000-000000001382,email,marketing,0.9203,2023-07-03
00000000-0000-0000-0000-00000098aa2a,00000000-0000-0000-0000-000000000ba4,email,marketing,0.1557,2022-02-03
00000000-0000-0000-0000-00000098aa2b,00000000-0000-0000-0000-000000000d66,chat,support,0.687,2022-02-11
00000000-0000-0000-0000-00000098aa2c,00000000-0000-0000-0000-0000000011c1,email,marketing,0.2235,2023-09-08
00000000-0000-0000-0000-00000098aa2d,00000000-0000-0000-0000-0000000004ba,web,sales,0.9836,2023-08-01
00000000-0000-0000-0000-00000098aa2e,00000000-0000-0000-0000-0000000001fb,web,marketing,0.7041,2022-02-06
00000000-0000-0000-0000-00000098aa2f,00000000-0000-0000-0000-000000000d08,email,marketing,0.1751,2022-06-19
00000000-0000-0000-0000-00000098aa30,00000000-0000-0000-0000-000000001292,web,support,0.3932,2023-10-22
00000000-0000-0000-0000-00000098aa31,00000000-0000-0000-0000-0000000000f8,chat,support,0.9797,2022-07-21
00000000-0000-0000-0000-00000098aa32,00000000-0000-0000-0000-000000001108,web,marketing,0.1772,2022-05-13
00000000-0000-0000-0000-00000098aa33,00000000-0000-0000-0000-000000000aaf,web,marketing,0.1687,2023-10-11
00000000-0000-0000-0000-00000098aa34,00000000-0000-0000-0000-000000000f27,web,marketing,0.9188,2023-08-18
00000000-0000-0000-0000-00000098aa35,00000000-0000-0000-0000-00000000027c,chat,sales,0.8324,2023-12-31
00000000-0000-0000-0000-00000098aa36,00000000-0000-0000-0000-0000000003c3,chat,marketing,0.7119,2022-06-08
00000000-0000-0000-0000-00000098aa37,00000000-0000-0000-0000-000000000a59,web,marketing,0.3702,2023-07-03
00000000-0000-0000-0000-00000098aa38,00000000-0000-0000-0000-000000000a89,email,marketing,0.789,2023-04-29
00000000-0000-0000-0000-00000098aa39,00000000-0000-0000-0000-0000000005a9,chat,marketing,0.2965,2023-02-10
00000000-0000-0000-0000-00000098aa3a,00000000-0000-0000-0000-00000000061b,email,sales,0.0317,2022-04-23
00000000-0000-0000-0000-00000098aa3b,00000000-0000-0000-0000-000000000321,email,support,0.6288,2023-03-16
00000000-0000-0000-0000-00000098aa3c,00000000-0000-0000-0000-0000000001ee,phone,sales,0.2707,2023-01-28
00000000-0000-0000-0000-00000098aa3d,00000000-0000-0000-0000-000000000f49,email,support,0.5221,2023-09-08
00000000-0000-0000-0000-00000098aa3e,00000000-0000-0000-0000-000000000273,email,marketing,0.6252,2022-12-22
00000000-0000-0000-0000-00000098aa3f,00000000-0000-0000-0000-000000000ed3,chat,marketing,0.5168,2023-01-11
00000000-0000-0000-0000-00000098aa40,00000000-0000-0000-0000-000000000aab,phone,sales,0.3493,2023-03-27
00000000-0000-0000-0000-00000098aa41,00000000-0000-0000-0000-000000000312,web,marketing,0.2259,2022-07-22
00000000-0000-0000-0000-00000098aa42,00000000-0000-0000-0000-000000000e46,chat,sales,0.7668,2022-03-10
00000000-0000-0000-0000-00000098aa43,00000000-0000-0000-0000-000000000ab9,chat,sales,0.6053,2022-07-30
00000000-0000-0000-0000-00000098aa44,00000000-0000-0000-0000-0000000004d1,email,support,0.7926,2022-03-30
00000000-0000-0000-0000-00000098aa45,00000000-0000-0000-0000-000000000656,email,sales,0.0011,2023-09-28
00000000-0000-0000-0000-00000098aa46,00000000-0000-0000-0000-0000000000c2,chat,marketing,0.7259,2023-09-11
00000000-0000-0000-0000-00000098aa47,00000000-0000-0000-0000-000000000734,web,support,0.6324,2023-11-28
00000000-0000-0000-0000-00000098aa48,00000000-0000-0000-0000-000000000669,web,marketing,0.9971,2023-11-04
00000000-0000-0000-0000-00000098aa49,00000000-0000-0000-0000-0000000010cc,web,sales,0.6107,2023-10-28
00000000-0000-0000-0000-00000098aa4a,00000000-0000-0000-0000-00000000135c,phone,sales,0.7377,2023-07-24
00000000-0000-0000-0000-00000098aa4b,00000000-0000-0000-0000-000000000fd3,web,marketing,0.3708,2023-06-11
00000000-0000-0000-0000-00000098aa4c,00000000-0000-0000-0000-000000000f26,chat,sales,0.9635,2022-06-20
00000000-0000-0000-0000-00000098aa4d,00000000-0000-0000-0000-00000000069b,chat,sales,0.4074,2022-10-22
00000000-0000-0000-0000-00000098aa4e,00000000-0000-0000-0000-000000000b86,phone,marketing,0.3613,2023-03-17
00000000-0000-0000-0000-00000098aa4f,00000000-0000-0000-0000-00000000057c,chat,support,0.333,2023-01-18
00000000-0000-0000-0000-00000098aa50,00000000-0000-0000-0000-000000001329,chat,marketing,0.92,2023-05-30
00000000-0000-0000-0000-00000098aa51,00000000-0000-0000-0000-000000000fcb,web,sales,0.9318,2023-05-14
00000000-0000-0000-0000-00000098aa52,00000000-0000-0000-0000-000000000f4b,chat,support,0.2191,2023-06-12
00000000-0000-0000-0000-00000098aa53,00000000-0000-0000-0000-000000000ab6,email,marketing,0.5175,2023-04-04
00000000-0000-0000-0000-00000098aa54,00000000-0000-0000-0000-000000000f8e,chat,support,0.2454,2022-12-27
00000000-0000-0000-0000-00000098aa55,00000000-0000-0000-0000-000000000439,email,support,0.1443,2023-02-08
00000000-0000-0000-0000-00000098aa56,00000000-0000-0000-0000-00000000030b,phone,sales,0.2686,2023-10-03
00000000-0000-0000-0000-00000098aa57,00000000-0000-0000-0000-000000000b28,chat,marketing,0.8324,2023-08-30
00000000-0000-0000-0000-00000098aa58,00000000-0000-0000-0000-0000000011a0,phone,marketing,0.9693,2022-10-02
00000000-0000-0000-0000-00000098aa59,00000000-0000-0000-0000-000000000a10,web,support,0.5508,2023-07-13
00000000-0000-0000-0000-00000098aa5a,00000000-0000-0000-0000-000000000a27,chat,sales,0.1665,2023-04-17
00000000-0000-0000-0000-00000098aa5b,00000000-0000-0000-0000-000000000f4b,chat,support,0.6351,2023-11-18
00000000-0000-0000-0000-00000098aa5c,00000000-0000-0000-0000-000000000952,chat,sales,0.533,2023-01-10
00000000-0000-0000-0000-00000098aa5d,00000000-0000-0000-0000-000000000e47,web,support,0.242,2022-08-29
00000000-0000-0000-0000-00000098aa5e,00000000-0000-0000-0000-000000000938,chat,marketing,0.9682,2022-06-16
00000000-0000-0000-0000-00000098aa5f,00000000-0000-0000-0000-000000000970,phone,support,0.9206,2023-12-01
00000000-0000-0000-0000-00000098aa60,00000000-0000-0000-0000-000000000e65,phone,marketing,0.3312,2022-08-19
00000000-0000-0000-0000-00000098aa61,00000000-0000-0000-0000-00000000097d,chat,marketing,0.7565,2022-10-30
00000000-0000-0000-0000-00000098aa62,00000000-0000-0000-0000-0000000007be,phone,sales,0.2697,2022-10-11
00000000-0000-0000-0000-00000098aa63,00000000-0000-0000-0000-000000000e90,phone,marketing,0.7731,2023-06-06
